id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_192;0;GmbH;3046;46520;1991;;GKV;485.68;485.68;945268.74;140892.95;2242.69;2242.69;;143135.64;143135.64;74000.13;527067.32;57882.32;0.0;0.0;;;;8296.84;;;;;;469185.0;404192.15;406522.01;113748.01;24.61;;-113486.98;-15334.32;5.82e-11
C_083;0;GmbH;1990;43291;1998;;GKV;2341956.89;2341956.89;1009199.89;186569.34;-457.89;5903.84;6361.73;186111.45;186111.45;133467.8;6217316.6;886977.25;279428.77;0.0;29440.98;62072.86;;349174.22;;;;;;4833554.67;2420456.15;2422013.12;1883960.06;196127.34;;-27654.6;-415881.46;-65362.18
C_294;0;GmbH & Co. KG;3048;70109;1986;;GKV;778229.96;887828.51;411580.5;71001.15;-12235.08;;12235.08;58766.07;58766.07;53777.41;335578.72;173156.72;70502.0;0.0;54089.98;;;83282.29;;;;;;;182863.59;31551.65;74.53;;;81909.98;-4911.44;-48271.59
C_304;0;GmbH;1159;62019;1990;95.0;GKV;1462740.19;1462740.19;2102943.19;723893.28;-217471.97;;217471.97;506421.31;506421.31;437078.06;7116900.77;197483.54;6009079.11;0.0;;;;4410.62;;;;;;910338.12;256629.96;230764.2;230764.2;;;2003524.1;-1582950.12;-20438.6
C_238;0;GmbH;1920;70109;1990;;GKV;753554.11;753554.11;762447.55;320182.94;-8508.85;297.92;8806.77;311674.09;311674.09;218055.83;979447.22;389524.94;0.0;0.0;148793.21;;;138218.29;;;;;;589922.28;754860.65;729812.59;307356.78;405928.3;;82488.15;-2948.02;5.82e-11
C_668;0;BGB-Gesellschaft;1705;47530;1945;;GKV;801165.15;814798.84;448608.24;83267.01;-7921.49;3146.31;11095.3;75345.52;76099.2;67181.95;214572.88;190377.5;24195.38;0.0;;24195.38;;104554.15;;;;;;;142134.96;84933.83;8184.93;60095.69;32896.82;24567.11;-2683.44;-30532.15
C_228;0;GmbH;1561;28990;1990;127.0;GKV;1544981.24;1681537.23;1443902.77;363070.26;-3876.39;3078.72;6955.11;359193.87;339088.79;293172.94;743795.88;732937.51;10858.37;0.0;;;;390285.83;;;;;;;527398.7;286215.37;154972.27;;;583418.52;-3192.4;-444855.56
C_605;0;GmbH;1139;55101;1993;;GKV;159262.89;159262.89;154239.39;-1565.2;-2039.32;;2039.32;-3604.52;-3604.52;-4651.52;65258.2;24170.19;29403.47;0.0;;;;8732.86;;;;;;11684.54;42862.27;55683.54;21022.4;;;-10721.79;9017.31;-1.64e-11
C_208;0;GmbH;1796;84130;1994;8.0;GKV;1279269.89;1279269.89;1181021.44;384229.92;-246927.3;118406.97;365334.27;137302.62;137302.62;61391.02;9201519.92;3680872.62;1254661.22;3682268.59;314336.15;1251843.53;3681200.2;191684.65;2817.69;;;;;583717.49;2482662.57;114829.55;89012.38;;;-624191.07;-24411.44;1293798.43
C_666;0;GmbH;1454;45203;1998;;GKV;6228537.42;6261632.66;3695879.19;152554.02;-32582.7;3230.42;35813.12;119971.32;119971.32;7.06e-10;2682782.32;2155083.81;0.0;321449.0;5834.3;;;314549.19;;;;;;206249.51;2634655.09;2071546.15;9468.96;151707.38;;81851.87;-2524.01;-55893.32
C_454;0;GmbH;1877;43220;2001;10.0;GKV;208126.24;208126.24;609793.01;1037.04;88.79;296.79;208.0;1125.83;1125.83;1127.48;247435.74;105476.26;0.0;0.0;;;;55354.57;;;;;;141959.48;191508.14;199019.34;170139.17;5274.77;;78850.67;-19679.67;-71504.86
C_599;0;GmbH;1471;71122;2002;;GKV;18291761.27;29280280.87;4511892.37;854883.9;-825329.2;75964.92;901384.87;29554.7;29554.7;-24582.8;50505185.1;33727816.96;10442146.52;501629.0;5358000.0;10401975.48;;3607000.0;40171.04;;;;;5833592.62;47029955.59;9312681.72;1079952.06;39699.29;;-4987029.13;-436745.38;4069695.64
C_755;0;GmbH;1640;80100;2004;16.0;GKV;8387539.46;8387539.46;3619402.91;299082.53;-296995.52;13143.71;310139.23;2087.01;2087.01;-7.13e-10;13089094.23;2085300.43;4676868.4;0.0;347700.0;;;142166.17;;;;;;3821393.4;2251199.34;2236855.34;461719.51;;;-440624.85;-616285.29;896829.65
C_191;0;GmbH;99086;49310;1999;119.0;GKV;22593913.28;22608904.13;27692117.27;363527.57;-84100.04;29878.12;156158.32;279427.53;279427.53;268894.88;27281849.25;2768965.47;1126778.65;3341379.42;193810.45;739643.06;2090358.33;286579.06;;;;;;17640251.11;6126763.78;6196693.35;5048504.84;483749.21;;1044387.96;-747221.0;-196091.06
C_713;0;GmbH;99094;71200;2002;;GKV;5729951.4;5686732.64;2418232.96;340520.31;-147134.46;145.35;147279.81;193385.85;193385.85;125200.0;3011833.28;1231800.79;722238.58;437882.0;509717.3;452238.58;437882.0;165669.29;;;;;;619911.91;1264009.93;241752.55;5215.58;227850.76;;474794.29;-145748.27;-312902.29
C_027;0;GmbH;99189;10710;2006;269.0;GKV;9919685.86;9919685.86;3017139.72;143210.93;-32587.55;73.87;32661.42;110623.38;110623.38;0.0;3497233.38;3341645.14;27765.27;0.0;2516316.32;;;313113.47;1011.5;;;;;127822.97;2663061.38;1043249.28;24002.48;335805.88;;397386.14;-160715.98;-110423.87
C_002;0;GmbH;6526;68201;1990;48.0;GKV;2253674.87;2253674.87;779800.39;130753.36;-21870.01;929.06;22799.07;108883.35;108127.67;75329.59;1037937.3;880217.27;2327.48;0.0;420366.35;;;250889.27;;;;;;153065.07;752703.3;229667.65;153951.58;;;229796.83;-173280.85;-298157.59
C_577;0;GmbH;6333;82999;2001;76.0;GKV;10560.0;10560.0;10740.9;278.72;1485.44;1485.44;;1764.16;1764.16;1572.15;42971.97;1999.32;0.0;0.0;;;;;;;;;;40972.65;42971.97;27.77;27.77;;;-109.07;0.0;0.0
C_404;0;GmbH;4103;68201;1990;417.0;GKV;3007478.8;3007478.8;3467731.3;1006179.8;3301857.05;406016.43;129839.0;4308036.85;4308036.85;4224835.41;36266737.05;24476016.61;325000.0;0.0;100005.37;;;;;;;;;11465720.44;12950529.14;12949806.94;10433822.05;161641.84;;1964832.69;-332285.84;-3009431.51
C_128;0;GmbH;4179;43330;1990;;GKV;1863350.76;1860258.61;1684116.41;126406.37;78607.96;3099.75;2466.79;205014.33;205014.33;167047.5;1041000.95;213517.44;0.0;0.0;;;;;;;;;;827483.51;326242.92;264702.75;132250.72;;;337334.75;-35389.33;-170000.0
C_854;0;GmbH & Co. KG;4420;28220;2007;;GKV;1583780.37;1583780.37;798983.73;27832.22;-6239.73;2.02;6241.75;21592.49;21592.49;12489.72;385150.32;241751.55;0.0;0.0;;;;;;;;;;143398.77;368606.88;298036.99;1607.91;;;-32683.3;-11482.38;-2.04e-10
C_593;0;GmbH;39108;9100;2007;2.0;GKV;7534760.5;7817291.63;5202334.69;1974563.59;-877706.23;1907.45;879658.68;1096857.36;1096857.36;956424.0;55494000.39;6325609.53;5769857.01;18207294.69;3377825.83;5145588.88;15585704.39;204888.93;24588.82;;;;;25283099.58;2669751.59;671806.9;444247.55;40825.75;13698.34;3194308.18;-4268936.07;-1351348.78
C_676;0;GmbH;18320;23610;1991;;GKV;11809651.91;11809651.91;11321327.31;47442.74;-31471.04;706.47;32177.51;15971.7;15971.7;9378.7;2235119.84;1165310.93;227326.25;206270.3;28239.34;227326.25;206270.3;266228.81;;;;;;636212.36;1134376.01;857043.64;156410.65;;;342423.31;-90216.29;-63066.18
C_230;0;GmbH;18581;71122;1994;;GKV;2219116.96;2245032.37;1044186.08;134432.69;-9199.01;52.29;9251.3;125233.68;125233.68;89947.51;633844.13;311419.64;24495.68;0.0;138169.12;;;36619.88;;;;;;297928.81;503135.24;376779.57;219452.64;;;-39264.07;-83137.88;-9488.76
C_541;0;GmbH;18069;71122;2010;6.0;GKV;1744803.8;1744803.8;642636.77;29290.94;-6314.86;21394.72;27729.58;22976.08;22976.08;14304.08;498995.5;292858.33;52757.83;0.0;124133.8;;;13368.48;;;;;;153379.34;284460.84;94338.21;4015.07;;;;;
C_072;0;Sonst. Gewerbetreibende;98630;16290;1996;;GKV;6927547.9;6927547.9;6801740.83;726241.76;106208.66;35585.56;44662.96;832450.42;832450.42;717103.79;7261459.54;2571343.54;353165.5;0.0;560020.0;86500.0;;396673.77;;;;;;4070285.0;2455015.31;1567197.06;1471930.27;;;1250746.45;-79732.1;-562176.79
C_939;1;GmbH;98673;1420;2009;;GKV;972800.71;972800.71;612102.49;81915.46;-19290.77;;19290.77;62624.69;58624.69;57532.69;432126.84;113625.14;8583.64;309918.06;;8583.64;309918.06;90001.42;;;;;;;31349.19;19144.17;2811.21;9217.78;;126507.87;-19303.59;244926.27
C_394;0;GmbH;98630;26300;2010;66.0;GKV;61697301.47;61764388.16;32798114.91;-1995586.1;3494145.92;160779.74;478487.85;1498559.82;1525342.31;1512516.01;17837788.93;9623929.84;547000.0;1722336.0;158355.08;547000.0;;3065302.19;;;;;;5944523.09;13267495.2;6013302.9;2494249.95;3046167.85;596000.0;5397597.91;-1232568.08;435600.74
C_968;0;GmbH;99734;68201;1991;43.0;GKV;22227042.26;22227042.26;11806269.96;2033172.32;-287082.57;11163.98;298386.55;1746089.75;1746089.75;1427406.45;17214792.31;8445289.33;842034.525;0.0;;;;381376.49;;;;;;7085433.93;9396579.34;4264114.07;4155330.82;;;2423188.01;-353125.83;-1061304.28
C_894;0;GmbH;99880;35220;1990;25.0;GKV;3701033.43;3701033.43;1483519.65;131481.04;-7360.7;78.22;7438.92;124120.34;124120.34;86843.92;1357804.71;827668.29;124359.23;0.0;;;;544923.43;;;;;;405777.19;1330540.98;1035182.87;614949.99;400128.37;;196560.63;-6312.99;-69738.21
C_142;0;GmbH;99734;42210;2001;;GKV;44869570.37;45712434.75;18434136.15;-1745784.65;-391765.17;25.01;391790.18;-2137549.82;-2137549.82;-2197943.39;39862585.16;13073477.02;0.0;1100999.0;283244.15;;;2490266.95;;;;;;25688109.14;12009417.27;1816503.84;183415.93;;;-745767.3;-1834069.03;1107217.09
C_168;0;GmbH;15324;1500;1991;;GKV;10889826.23;10865806.56;6017328.31;468678.47;27290.81;47881.69;20590.88;495969.28;495969.28;54893.29;4200196.81;3327228.86;0.0;0.0;310719.94;;;694915.16;;;;;;729806.23;3914465.77;2742387.93;14260.11;1813120.77;;293360.65;-106525.47;-157089.59
C_094;0;GmbH;15324;10390;1991;;GKV;7627708.52;7627708.52;7852887.68;265932.22;-58477.47;;58487.07;207454.75;207454.75;114141.2;3378283.32;2616047.81;0.0;0.0;;;;;;;;;;487370.51;503413.91;387924.17;30791.64;;;1112442.55;-493451.88;-14896.65
C_305;0;GmbH;16247;55204;1999;66.0;GKV;38591513.71;33532140.47;26045477.29;666797.03;-25527.39;30154.89;210835.43;641269.64;611269.64;424527.23;23573449.01;66650603.28;1907358.11;5253120.0;848980.72;1907358.11;3576572.0;1312504.62;;;;;;4338833.16;12598539.28;12605331.2;8128625.0;;;3220989.91;-1535924.03;-825494.18
C_722;1;GmbH;15370;43210;2001;;GKV;9425646.74;9112083.4;6705297.82;-3801227.41;-1342241.4;1452.03;1343693.43;-5143468.81;-5385468.81;-1226398.12;15934445.02;3389045.02;17000.0;12528400.0;;;;347520.16;;;;;;0.0;11615832.14;1290374.55;474606.84;541592.16;;733396.06;3735432.51;-4375512.47
C_448;0;GmbH;16833;10820;2002;130.0;GKV;7799500.39;7091042.89;4173080.01;120651.45;-22397.24;31.64;22428.88;98254.21;98254.21;79756.21;2355844.25;2916397.6;124666.67;0.0;550624.31;91666.67;;17970.77;;;;;;1090007.99;2195135.76;832221.25;28182.88;785073.79;;-928477.82;-58963.82;-236272.58
C_251;0;Genossenschaft;6925;1110;1991;;GKV;2500.0;2500.0;2750.0;1955.0;91.32;91.32;;2046.32;2046.32;1713.22;40310.1;1089.97;0.0;0.0;;;;;;;;;;39220.13;40310.1;34199.81;34199.81;;;-1841.15;0.0;0.0
C_852;1;GmbH;8340;24510;1990;290.0;GKV;4465555.73;4217180.91;1706787.26;88086.53;-27225.26;279.18;27581.62;60861.27;60861.27;57057.22;1698768.04;968066.82;3577.59;0.0;213069.35;;;405111.54;;;;;;320395.67;1485119.67;607607.62;66652.88;;;-50965.97;-4925.16;82774.58
C_534;0;GmbH;19348;46520;1998;;GKV;141571.16;141571.16;141571.16;-2210.11;201687.75;6719.0;;199477.64;199477.64;162576.01;524122.55;36667.0;0.0;27959.0;;;;;;;;;;459496.55;472993.36;472993.36;;;;0.0;0.0;-5.82e-11
C_983;0;BGB-Gesellschaft;39638;45110;2008;;GKV;522173.69;523192.69;556128.03;23933.62;73.36;589.45;522.49;24006.98;24006.98;20796.27;258166.82;93237.04;0.0;0.0;;;;;;;;;;164929.78;214177.82;190817.14;115438.79;;;31245.95;-2897.23;-8.73e-11
C_947;0;GmbH;7743;68200;1992;30.0;GKV;4221475.0;4221475.0;1581933.22;120106.94;-45689.73;1569.77;47259.5;74417.21;74417.21;65245.42;998072.08;543077.51;140542.31;240501.99;330684.43;140542.31;240501.99;171497.27;;;;;;73950.27;374264.83;292407.86;25912.94;214379.49;;185209.48;-158047.12;46811.45
C_340;0;GmbH;7318;91020;1994;65.0;GKV;477527109.1;460527123.0;149894548.1;21700327.95;-1181349.76;631642.39;1812992.15;20518978.19;20397294.19;1.49e-08;264205032.2;147289688.1;77131182.96;9896738.0;;;;52491614.93;;;;;;47436092.7;246883980.9;7628087.83;232549.58;;;9520201.84;-3764118.15;-6555337.22
C_631;0;GmbH;99425;71122;1990;35.0;GKV;3180891.54;3165891.54;2781084.31;207680.37;-40889.81;627.83;41529.64;166790.56;166790.56;122225.64;1762160.9;1080084.53;0.0;0.0;;;;;;;;;;682076.37;1060792.46;801874.49;8068.21;;;-2303.91;-94779.27;-3.49e-10
C_634;0;GmbH;99091;80100;1991;;GKV;890833.32;890833.32;425694.2;30987.94;-287.85;946.59;1234.44;30700.09;30700.09;22748.01;199330.89;94033.55;0.0;0.0;;;;37407.63;;;;;;105297.34;145802.89;145802.89;22575.85;88562.17;;28425.24;-24159.66;4.37e-11
C_959;1;GmbH;33609;46100;1946;142.0;GKV;1482031.13;1482031.13;1501092.75;49377.0;-16192.41;;16192.41;33184.59;33184.59;17857.5;407850.59;189355.56;126129.51;0.0;49.48;;;;;;;;;92365.52;258168.86;232039.07;253.62;;;1420.97;-85440.52;76251.65
C_325;0;GmbH;33604;49310;1999;704.0;GKV;328528.49;328528.49;186446.2;26216.11;-1679.99;570.01;2250.0;24536.12;24536.12;16748.11;163734.44;40031.33;0.0;0.0;;;;3457.59;;;;;;123703.11;137464.44;78640.29;47618.45;;;35102.19;-18458.61;-69612.6
C_171;0;GmbH;33607;41000;2006;;GKV;3070058.23;3256077.1;1411299.61;225050.06;-2707.11;758.44;3465.55;222342.95;222342.95;157850.46;1827502.75;437469.98;0.0;0.0;;;;;;;;;;548659.26;1679348.07;795197.48;232103.27;520874.23;;69497.13;-41509.23;-10664.28
C_156;0;Genossenschaft;46286;46230;1900;52.0;GKV;122864687.1;123017520.2;74894176.99;3279679.92;-749982.12;177098.73;1020790.07;2529697.8;2529697.8;1483238.14;76019351.82;28499626.71;3339950.08;6808988.98;9228302.25;3332149.22;883113.18;5771744.64;;;;;;37177136.05;51015478.39;24735657.44;671611.25;;;5454666.4;-2589137.54;-1128702.39
C_926;0;GmbH;45772;43220;1969;;GKV;642903000.0;641967000.0;297250000.0;51339000.0;-8253000.0;3417000.0;10652000.0;43086000.0;44997000.0;0.0;481846000.0;203479000.0;0.0;200716000.0;;;;12707000.0;;;;;;77651000.0;452814000.0;21458000.0;585000.0;9232000.0;;145446000.0;-5469000.0;-139705000.0
C_863;0;GmbH;45659;46389;1989;;GKV;5443230.63;4752410.17;3314213.47;360486.88;3383.57;3383.57;;363870.45;363901.78;-5.59e-10;2513576.13;1231489.75;330.26;0.0;;;;166848.48;330.26;;;;;1281756.12;2074321.19;1128485.98;35.0;;;426021.12;-67401.2;-359517.59
C_687;0;GmbH;44649;86100;2000;3675.0;GKV;686600.6;674266.04;137269.36;-59767.53;-10564.42;;10564.42;-70331.95;-70331.95;-70393.95;303042.2;303042.2;0.0;0.0;;;;;;;;;;-1.46e-11;131378.72;83201.54;1619.77;;;-34645.08;-864.4;19941.64
C_187;0;GmbH & Co. KG;45721;47700;2003;;GKV;3212542.72;3488081.22;1727316.14;8087.39;-24981.59;;24981.59;-16894.2;-22883.59;-35387.33;1836534.25;324727.87;258335.36;0.0;87642.57;;;40937.72;;;;;;84349.93;1526096.19;216423.44;6589.22;156802.35;;117152.79;-264152.89;177054.86
C_857;0;GmbH;44651;49420;2008;;GKV;9791144.55;9791144.55;1411370.31;177142.93;-34601.41;13431.33;50108.93;142541.52;129782.35;103933.27;2741354.58;808639.68;0.0;30649.0;;;;;;;;;;1902065.9;1533302.97;632766.43;97032.74;;;669236.56;692625.13;-1.4e-09
C_167;0;GmbH;59457;46721;1980;134.0;GKV;2952785.95;2952785.95;2242679.39;20655.91;-33049.43;;33049.43;-12393.52;19971.77;2611.25;547847.12;533513.13;0.0;0.0;427719.47;;;94829.3;;;;;;14333.99;464324.66;328129.78;35.13;;;-72226.46;42509.34;-23410.0
C_044;0;GmbH;44143;46154;1939;;GKV;5015171.72;5015171.72;1278717.08;611392.2;-31351.5;8937.67;40302.17;580040.7;580040.7;4.47e-10;3528039.1;1374502.38;319573.02;965572.0;75463.98;319573.02;885000.0;396042.62;;;;;;819572.7;2091967.66;1435703.31;1164143.33;182427.35;;1876159.37;-60719.3;-663760.72
C_736;0;GmbH;44379;33200;1990;;GKV;3627612.32;3735502.32;3653586.24;169690.57;-20449.45;26879.56;48862.89;149241.12;149241.12;100084.11;1925121.34;829084.08;464000.0;145000.0;400054.07;464000.0;145000.0;7065.23;;;;;;487037.26;1195714.34;491442.42;32058.15;396207.4;;138513.63;-250180.75;704360.15
C_970;0;GmbH;44269;46510;1996;55.0;GKV;34395716.34;32119966.18;13716279.59;654767.81;-150037.68;10778.83;160238.98;504730.13;504730.13;383801.17;35222988.27;8633498.54;1330259.06;0.0;594718.23;327742.96;;2595901.93;1001054.7;;;;;3395662.6;28967523.74;6972091.65;5370455.13;;;2860029.34;-2396019.31;-995106.87
C_511;0;GmbH;44137;68320;1991;;GKV;1654910.35;1654910.35;1693402.5;157437.37;-12561.39;1115.02;13676.41;144875.98;144875.98;97622.26;891434.02;198114.06;283233.82;49816.41;;167274.25;;15783.79;;;;;;360269.73;358277.84;365650.84;262773.81;72270.31;;323038.72;-151116.97;185015.67
C_140;0;GmbH;58730;96090;2000;;GKV;31472033.73;31933437.22;18261227.06;777424.44;-272626.9;16955.76;287257.5;504797.54;504797.54;329203.98;29738890.31;5579462.54;3872316.67;350000.0;1212472.15;2856278.42;350000.0;1481086.21;;;;;;19487111.1;14847761.54;8541714.64;3159026.38;;;3464654.73;-2859426.67;-436433.93
C_297;0;GmbH;45891;43210;2008;;GKV;6002653.99;6002653.99;1262240.18;81705.55;2151.7;4038.92;1887.22;83857.25;83857.25;59115.03;1355631.67;427792.68;0.0;0.0;;;;236631.13;;;;;;927838.99;1296699.0;835978.52;45450.28;672659.77;;-551476.64;-3411.99;0.0
C_615;0;AG;58097;49310;1884;292.0;GKV;2692641.01;2656949.97;1657869.66;-35753.2;-37996.02;1569.78;39565.8;-73749.22;-80901.22;-84990.11;1051757.12;310225.47;7202.0;235337.42;;;;187856.84;;;;;;498992.23;673750.18;485645.98;229053.28;245479.96;;291212.64;-50115.44;-40424.0
C_275;0;GmbH;32051;46510;1983;96.0;GKV;938685.52;938685.52;570103.11;30431.67;99.13;875.9;776.77;30530.8;30530.8;21679.62;211018.43;111341.2;0.0;0.0;;;;53645.88;;;;;;99677.23;190394.54;175411.56;45885.18;;;28319.98;-9530.41;-15255.77
C_792;0;GmbH;32257;25100;1984;;GKV;1870037.83;1895149.2;1108564.6;77234.41;807.16;807.16;;78041.57;78041.57;52191.42;1859243.79;220823.61;0.0;0.0;;;;22707.97;;;;;;832038.9;1755349.04;782317.42;447356.9;311405.06;;56461.32;-59561.73;-2.33e-10
C_693;0;GmbH;32257;47523;2001;16.0;GKV;373585.17;394906.89;284552.62;102805.89;2646.66;3080.13;433.47;105452.55;105452.55;72614.92;291002.07;134046.51;0.0;0.0;;;;4345.88;;;;;;156955.56;193259.24;191779.34;191312.37;;;115530.31;58956.69;-110136.86
C_664;1;Einzelfirma;32051;25110;2006;;GKV;70523.41;70523.41;71547.05;48688.1;-3755.82;34.14;3789.96;44932.28;44932.28;-3148.72;354985.43;330412.24;24573.19;0.0;;;;4303.4;;;;;;;16992.12;16992.12;207.8;;;1189.11;0.0;-12471.86
C_366;0;GmbH;33613;47420;2010;;GKV;24832812.65;24832812.65;12100034.97;1045652.69;-47523.11;3041.53;118631.44;998129.58;998129.58;516475.97;10074635.87;4870051.98;0.0;1543019.1;129219.8;;;1569961.2;;;;;;3661564.79;8359640.76;6273070.34;3015351.44;2567967.66;;1153647.34;-364514.94;-408000.0
C_225;0;GmbH;58513;46432;1982;103.0;GKV;5774887.11;5774887.11;4507486.16;120110.67;-124157.15;7738.19;119844.86;-4046.48;-4046.48;-10298.85;3556975.02;3507765.52;0.0;0.0;;;;;;;;;;49209.5;705560.02;602349.02;47891.0;509069.52;;512687.64;-1002364.17;-1.67e-10
C_438;0;GmbH & Co. KG;58849;25733;1996;;GKV;18838494.43;21097328.41;9605606.22;90825.78;-149947.24;;149947.24;-59121.46;-59121.46;9.6e-10;9458903.37;7088011.8;0.0;19183.31;;;;1647957.94;;;;;;2339424.05;5716329.99;2916547.49;16101.57;;;334108.3;-398077.48;73664.78
C_461;0;Sonst. Gewerbetreibende;48727;47530;1999;;GKV;60765695.29;63011553.27;48843283.5;8032649.79;-668766.69;170.06;668936.75;7363883.1;7363883.1;6639863.59;108306531.7;66062522.87;0.0;0.0;;;;2323426.3;;;;;;42244008.82;65003428.03;10033918.52;2897871.99;2703749.98;;7895220.72;-7044828.82;-34000.0
C_787;0;GmbH;49479;10610;2000;102.0;GKV;36911751.72;36911751.72;31555730.11;1058965.96;-641403.02;29.87;641432.89;417562.94;417562.94;0.0;13581983.15;8105818.54;1822044.66;1095700.04;759726.32;1596518.16;1095700.04;647029.27;;;;;;1922919.91;552175.52;719057.61;258262.94;522.85;;-3279187.07;-616159.23;4076745.95
C_235;0;Sonst. Gewerbetreibende;48231;77320;2002;;GKV;308061.77;308061.77;312841.17;-2497.78;10225.48;5225.48;;7727.7;7727.7;6359.37;107259.37;900.0;0.0;0.0;;;;;;;;;;106359.37;103034.07;103034.07;20400.74;;;25540.38;0.0;-8178.07
C_641;0;GmbH;49509;41103;2004;2.0;GKV;7199488.98;7199488.98;1743168.32;154288.54;-10486.39;2906.09;17628.97;143802.15;142581.15;91241.2;2232710.73;993423.95;211077.75;98402.0;;167835.11;76100.0;475686.82;;;;;;929807.03;1718977.76;938800.95;279368.36;381432.94;;322918.15;-98860.15;-155323.56
C_352;0;GmbH & Co. KG;48477;46432;2006;;GKV;945371.26;920489.03;460416.57;125080.92;-616.7;293.29;909.99;124464.22;124464.22;109936.03;270628.68;62728.29;0.0;0.0;;;;;;;;;;207900.39;202385.93;135789.91;115194.23;;;118342.84;-4869.22;-118227.71
C_805;0;GmbH;48619;82000;2008;;GKV;3938005.77;3938005.77;59515.55;7277.23;-5769.77;;5769.77;1507.46;1507.46;2547.29;578892.66;576871.86;0.0;0.0;;;;;;;;;;;205609.78;184189.78;50388.08;;;80033.8;7.0;-20384.76
C_639;0;GmbH;48149;68200;2009;;GKV;569941.74;569941.74;515970.72;88497.1;-29100.45;;29100.45;59396.65;59396.65;48720.99;808939.85;697468.16;78026.98;33444.71;;;;8952.73;;;;;;3.27e-11;55652.47;54748.3;37799.51;1888.6;1668.63;43826.71;-55259.51;-16578.35
C_625;0;GmbH & Co. KG;59387;68311;2010;;GKV;470925.92;470925.92;335392.63;15399.32;-11.13;1076.58;1087.71;15388.19;15388.19;13372.04;261869.53;63822.39;3165.91;10111.08;;;;10839.6;;;;;;184770.15;236830.02;146113.27;85738.91;25719.47;;22161.31;-3052.07;5.82e-11
C_452;0;GmbH;59609;43310;1995;;GKV;1027301.29;686124.65;467962.23;-404813.32;18178.7;21164.76;2986.06;-386634.62;-386634.62;-392518.74;5142510.51;164127.97;19000.0;0.0;46384.62;19000.0;;25185.11;;;;;;4959382.54;4677245.9;2305789.22;2264157.92;13730.58;;331687.29;-249354.58;253325.47
C_559;0;GmbH;33106;46721;1996;;GKV;777939.04;777016.78;650748.64;137106.18;-44968.21;;44968.21;92137.97;92137.97;85535.08;820854.27;815683.8;2585.235;0.0;;;;;;;;;;;53073.89;40570.96;40203.77;;;130427.06;-61667.04;-836953.76
C_944;0;GmbH;33142;46495;2002;;GKV;852602.25;821552.53;472252.56;-33447.26;-16400.55;537.17;16996.82;-49847.81;-50658.81;-58315.22;419218.64;334728.12;0.0;69449.22;;;;147540.82;;;;;;0.0;272941.83;84159.18;6143.59;;;11464.41;-839.03;20692.69
C_946;0;GmbH;33102;62090;2004;;GKV;28579969.87;28579969.87;8251090.0;1449059.79;10605.92;11455.92;850.0;1459665.71;1459665.71;984679.79;8568559.2;7467976.87;0.0;0.0;;;;5786384.62;;;;;;1087702.03;8115733.51;2140738.91;119463.03;44961.47;;1238750.53;-30943.75;-1336477.34
C_500;0;GmbH & Co. KG;34414;46712;2009;;GKV;563738.08;560783.48;401663.44;88345.67;-794.41;368.24;1218.9;87551.26;87551.26;66162.45;261123.2;114170.52;18406.5;0.0;;;;7001.91;;;;;;128546.18;252472.13;231105.85;226932.99;;;191918.45;-5466.56;1.46e-11
